;v_x;v_y;dpsi;INS_Lat;INS_Long;Inv_Path_Radius;Steering_Angle;a_x;a_y;a_z
0 days 00:00:00.355247462;12.017222222222221;-0.12;-0.001963495408493621;52.64784665833333;9.750683083333334;-0.00019166666666666667;0.00011792765216177903;0.295935;0.03520700000000001;10.014266000000001
0 days 00:00:00.365247462;12.020277777777778;-0.12;-0.002341650079759059;52.647847333333324;9.750684491666666;-0.0002;0.00011792765216177903;0.277732;0.05471800000000001;9.808365000000002
0 days 00:00:00.375247462;12.027222222222223;-0.12;-0.0025889050571249223;52.64784795;9.750685966666666;-0.0002;0.00011792765216177903;0.3419330000000001;0.08044200000000001;9.686503
0 days 00:00:00.385247462;12.03013888888889;-0.12;-0.002865248855357358;52.64784855833333;9.750687391666666;-0.00021666666666666666;0.00011792765216177903;0.215166;0.10104300000000001;9.642031000000001
0 days 00:00:00.395247462;12.034027777777778;-0.12013888888888889;-0.003112503832723221;52.647849233333325;9.750688866666666;-0.0002916666666666667;0.00011792765216177903;0.270647;0.06540000000000001;9.738714
0 days 00:00:00.405247462;12.045;-0.12333333333333334;-0.003490658503988659;52.647849799999996;9.750690166666667;-0.00030000000000000003;0.00011792765216177903;0.29704680000000006;0.0610836;9.8572188
0 days 00:00:00.415247462;12.053333333333333;-0.125;-0.0038272577168732796;52.647850407142855;9.750691566666665;-0.00030000000000000003;0.00011792765216177903;0.31223828571428575;0.015042;9.863908285714288
0 days 00:00:00.425247462;12.058333333333334;-0.125;-0.0038979019961206686;52.647851079999995;9.75069297;-0.00030000000000000003;5.8963826080889516e-05;0.347274;-0.026160000000000006;9.800059200000002
0 days 00:00:00.435247462;12.062916666666666;-0.125;-0.004057890510886816;52.647851652777774;9.750694322222222;-0.00030000000000000003;0.0;0.303456;0.10071600000000001;9.792669000000002
0 days 00:00:00.445247462;12.065;-0.125;-0.004183942067975295;52.64785232222223;9.75069575;-0.00030000000000000003;0.0;0.21614700000000003;0.037278;9.853818000000002
0 days 00:00:00.455247462;12.068333333333333;-0.12178571428571429;-0.004126457017215165;52.647853;9.750697273809523;-0.00030000000000000003;0.0;0.2499214285714286;-0.0014014285714285717;9.64528542857143
0 days 00:00:00.465247462;12.073750000000002;-0.12;-0.0038688131752540977;52.64785365;9.750698866666665;-0.00030000000000000003;-1.1465188404617409e-05;0.37081800000000004;0.040875;9.718658
0 days 00:00:00.475247462;12.07861111111111;-0.12;-0.003737913481354522;52.64785425833333;9.750700291666666;-0.00030000000000000003;-0.00011792765216177903;0.18257500000000002;0.025615000000000002;9.815886000000003
0 days 00:00:00.485247462;12.080277777777779;-0.12;-0.0037670023022210943;52.64785493333333;9.750701766666666;-0.00030000000000000003;-0.00018671878258948345;0.21451200000000004;-0.007302999999999999;9.837686000000001
0 days 00:00:00.495247462;12.086666666666668;-0.12;-0.003490658503988659;52.647855500000006;9.750703066666667;-0.00030000000000000003;-0.00023585530432355806;0.38376720000000003;0.0663156;9.778738800000001
0 days 00:00:00.505247462;12.093214285714286;-0.12;-0.003091726103532812;52.64785610714286;9.750704473809524;-0.00028571428571428574;-0.00029481913040444764;0.3404537142857143;0.06353142857142857;9.723858857142858
0 days 00:00:00.515247462;12.09513888888889;-0.12;-0.003112503832723221;52.64785683333333;9.750706066666666;-0.00022500000000000002;-0.00042257408691304154;0.227483;0.012099000000000002;9.842808999999999
0 days 00:00:00.525247462;12.09875;-0.12;-0.003243403526622796;52.647857458333334;9.750707483333334;-0.000275;-0.00047171060864711613;0.16644300000000004;0.037278;9.843463
0 days 00:00:00.535247462;12.10375;-0.12;-0.002777982392757641;52.64785813333333;9.750708891666667;-0.00020833333333333335;-0.00047171060864711613;0.30868799999999996;0.098536;9.726724
0 days 00:00:00.545247462;12.10875;-0.12013888888888889;-0.002341650079759059;52.64785874999999;9.750710366666667;-0.0002;-0.0005405017390748204;0.403409;0.078916;9.712445
0 days 00:00:00.555247462;12.113611111111112;-0.12361111111111112;-0.0026616271092913526;52.64785935833333;9.750711791666665;-0.0002;-0.0006584293912365996;0.22181499999999998;-0.022345000000000004;9.925213
0 days 00:00:00.565247462;12.115277777777777;-0.125;-0.003185225884889651;52.64786003333333;9.750713266666667;-0.00021666666666666666;-0.0007075659129706742;0.140174;-0.0218;9.766291
0 days 00:00:00.575247462;12.121666666666666;-0.125;-0.003607013787454948;52.64786059999999;9.75071457;-0.00029;-0.0007665297390515638;0.4347792000000001;0.020274000000000007;9.695419200000002
0 days 00:00:00.585247462;12.128214285714288;-0.125;-0.0038937464502825877;52.64786120714285;9.75071604285714;-0.00030000000000000003;-0.0008254935651324532;0.33157800000000004;0.002522571428571429;9.864655714285714
0 days 00:00:00.595247462;12.130277777777778;-0.12513888888888888;-0.004159701383919818;52.64786193333333;9.750717583333332;-0.00030000000000000003;-0.0008254935651324532;0.163391;0.035098000000000004;9.693806
0 days 00:00:00.605247462;12.137361111111112;-0.12861111111111112;-0.004436045182152254;52.64786254999999;9.750718991666666;-0.0003166666666666667;-0.0008942846955601576;0.414091;0.03477100000000001;9.684541000000001
0 days 00:00:00.615247462;12.143611111111111;-0.13;-0.004610578107351687;52.64786315833333;9.750720466666666;-0.0003916666666666667;-0.0009434212172942323;0.19118600000000002;0.022890000000000004;9.802915
0 days 00:00:00.625247462;12.145138888888889;-0.13;-0.00463966692821826;52.64786383333333;9.750721891666666;-0.0004;-0.0010122123477219367;0.196963;0.031719000000000004;9.80128
0 days 00:00:00.635247462;12.148888888888889;-0.13;-0.004319689898685966;52.64786445833332;9.750723366666666;-0.00038333333333333334;-0.001061348869456011;0.458345;0.059405000000000006;9.775447000000002
0 days 00:00:00.645247462;12.156666666666666;-0.13;-0.0040724349213201025;52.647865079999995;9.75072467;-0.00031000000000000005;-0.001061348869456011;0.383898;0.027729599999999997;9.746038800000003
0 days 00:00:00.655247462;12.16;-0.13;-0.004309301034090761;52.6478657;9.750726142857143;-0.0003142857142857143;-0.001061348869456011;0.2201177142857143;-0.045499714285714296;9.87418542857143
0 days 00:00:00.665247462;12.16013888888889;-0.13;-0.004901466316017409;52.64786635833334;9.750727691666667;-0.0003916666666666667;-0.0011301399998837156;0.12011800000000002;0.018421;9.902759
0 days 00:00:00.675247462;12.16375;-0.13;-0.0054105206811824215;52.647867033333334;9.750729166666666;-0.0004;-0.0011792765216177901;0.258766;0.028666999999999998;9.690536000000002
0 days 00:00:00.685247462;12.168750000000001;-0.13;-0.005265076576849561;52.64786765833333;9.750730591666667;-0.0004;-0.0011792765216177901;0.40537100000000004;0.09472100000000001;9.727051000000001
0 days 00:00:00.695247462;12.173333333333334;-0.13;-0.005003277189050412;52.64786828;9.750731946666667;-0.0004;-0.0011792765216177901;0.18495120000000004;0.05794440000000001;9.943939200000003
0 days 00:00:00.705247462;12.178333333333333;-0.1330952380952381;-0.005015743826564657;52.6478689;9.750733373809524;-0.0004;-0.0011792765216177901;0.17106771428571427;0.015602571428571431;9.807757714285716
0 days 00:00:00.715247462;12.183750000000002;-0.1313888888888889;-0.00552687596464871;52.64786955833333;9.750734966666666;-0.0004166666666666667;-0.0011792765216177901;0.48930100000000004;0.030956;9.878234
0 days 00:00:00.725247462;12.18861111111111;-0.13;-0.005934119456780721;52.64787023333333;9.750736391666667;-0.0004916666666666666;-0.0011792765216177901;0.18748000000000004;0.09374;9.931426
0 days 00:00:00.735247462;12.19;-0.13;-0.006166830023713297;52.64787080333333;9.750737746666667;-0.00051;-0.0011792765216177901;0.11732760000000005;0.07298639999999999;9.8676828
0 days 00:00:00.745247462;12.195833333333333;-0.13;-0.0064189331378902564;52.64787142222222;9.750739052777776;-0.0005750000000000001;-0.0011792765216177901;0.393708;0.10169700000000002;9.904176000000001
0 days 00:00:00.755247462;12.203333333333333;-0.13;-0.006013074827704274;52.647872099999994;9.750740642857142;-0.0005142857142857143;-0.0011792765216177901;0.22703142857142863;0.09296142857142858;9.70349142857143
0 days 00:00:00.765247462;12.20875;-0.13;-0.0063995405906458755;52.64787275833333;9.750742191666665;-0.0005166666666666667;-0.0011792765216177901;0.33375800000000005;0.048614000000000004;9.659907000000002
0 days 00:00:00.775247462;12.21375;-0.13;-0.006806784082777885;52.64787343333333;9.750743666666667;-0.0005916666666666667;-0.0011792765216177901;0.266396;0.008284000000000001;9.891096000000003
0 days 00:00:00.785247462;12.21861111111111;-0.13;-0.007024950239277177;52.64787405833332;9.750745091666666;-0.0006000000000000001;-0.0011792765216177901;0.10158800000000003;0.007303000000000002;9.920853000000001
0 days 00:00:00.795247462;12.22;-0.13;-0.00715584993317675;52.647874679999994;9.750746446666664;-0.0006000000000000001;-0.0011792765216177901;0.2978316000000001;0.023936400000000004;9.855126
0 days 00:00:00.805247462;12.223333333333333;-0.12678571428571428;-0.006756917532720903;52.647875299999995;9.750747873809521;-0.0005857142857142858;-0.0011792765216177901;0.3898774285714286;0.05110542857142858;9.919591714285716
0 days 00:00:00.815247462;12.22875;-0.125;-0.0066322511575784525;52.64787595833334;9.750749475;-0.0005083333333333334;-0.0011792765216177901;0.24459600000000004;0.031065000000000002;9.869623
0 days 00:00:00.825247462;12.233611111111111;-0.125;-0.006995861418410604;52.64787663333333;9.750750966666665;-0.0005166666666666667;-0.0011792765216177901;0.19249400000000003;0.01308;9.787437
0 days 00:00:00.835247462;12.235277777777776;-0.125;-0.007504915783575617;52.64787725833333;9.750752391666666;-0.0005916666666666667;-0.0011792765216177901;0.23631200000000005;0.054718;9.763566
0 days 00:00:00.845247462;12.241666666666667;-0.125;-0.0070976722914436055;52.647877879999996;9.750753746666666;-0.00059;-0.0011792765216177901;0.34047240000000006;0.13511640000000003;9.724718400000002
0 days 00:00:00.855247462;12.248214285714285;-0.125;-0.006000608190190029;52.6478785;9.750755173809523;-0.0005;-0.0011792765216177901;0.3297094285714286;0.11753314285714288;9.718159714285715
0 days 00:00:00.865247462;12.25013888888889;-0.125;-0.005483242733348851;52.64787915833333;9.750756775;-0.00042500000000000003;-0.0011792765216177901;0.24546800000000002;0.028013000000000003;9.762258000000001
0 days 00:00:00.875247462;12.253750000000002;-0.125;-0.005585053606381855;52.64787983333333;9.750758266666665;-0.0004916666666666666;-0.0011792765216177901;0.20601000000000003;0.004142000000000001;9.93862
0 days 00:00:00.885247462;12.258750000000001;-0.125;-0.005948663867214006;52.64788045833333;9.750759691666666;-0.0005;-0.0011792765216177901;0.121644;-0.0019620000000000006;10.003039000000001
0 days 00:00:00.895247462;12.263333333333334;-0.125;-0.0066322511575784525;52.647881080000005;9.750761046666664;-0.00051;-0.0011792765216177901;0.2684016;0.007194000000000002;9.847278000000001
0 days 00:00:00.905247462;12.271428571428572;-0.1282142857142857;-0.00684418399532062;52.647881700000006;9.750762473809521;-0.0005714285714285715;-0.0011792765216177901;0.3373705714285714;0.01877914285714286;9.831301714285717
0 days 00:00:00.915247462;12.27513888888889;-0.13;-0.00641408500107916;52.647882358333334;9.750764075;-0.0005083333333333334;-0.0011792765216177901;0.15521600000000002;0.10278700000000002;9.730103
0 days 00:00:00.925247462;12.27875;-0.13;-0.006254096486313016;52.64788303333333;9.750765566666665;-0.0005;-0.0011792765216177901;0.24056300000000003;0.07466500000000001;9.857633000000002
0 days 00:00:00.935247462;12.283611111111112;-0.13;-0.006675884388878311;52.64788365833332;9.750766991666666;-0.0005166666666666667;-0.0011792765216177901;0.20317600000000005;-0.032482000000000004;10.011650000000001
0 days 00:00:00.945247462;12.285;-0.13;-0.006923139366244174;52.64788427999999;9.750768349999998;-0.00058;-0.0011792765216177901;0.19999320000000007;0.02066640000000001;9.945378000000003
0 days 00:00:00.955247462;12.294761904761904;-0.12678571428571428;-0.0065616068783310635;52.64788490714285;9.750769842857142;-0.0005142857142857143;-0.0011792765216177901;0.38810228571428573;0.08735571428571429;9.904082571428575
0 days 00:00:00.965247462;12.30375;-0.125;-0.006108652381980154;52.647885633333324;9.750771391666666;-0.0005;-0.0011792765216177901;0.25353400000000004;0.08948900000000001;9.906683
0 days 00:00:00.975247462;12.308750000000002;-0.125;-0.006181374434146584;52.64788625833333;9.750772875;-0.0005;-0.0011792765216177901;0.144207;0.019838;9.782205000000001
0 days 00:00:00.985247462;12.31361111111111;-0.125;-0.006574073515845307;52.64788693333333;9.750774366666667;-0.0005166666666666667;-0.0011792765216177901;0.287651;0.06158500000000001;9.919218
0 days 00:00:00.995247462;12.315;-0.125;-0.006806784082777885;52.6478875;9.75077567;-0.00058;-0.0011792765216177901;0.128838;0.0724632;10.1018148
0 days 00:00:01.005247462;12.31202380952381;-0.1280952380952381;-0.006345518494750812;52.647888107142855;9.75077715;-0.0005142857142857143;-0.0011792765216177901;0.14518799999999998;0.08221714285714286;9.894179142857142
0 days 00:00:01.015247462;12.317222222222222;-0.12638888888888888;-0.006108652381980154;52.64788883333333;9.750778766666667;-0.0005;-0.0011792765216177901;0.48079900000000003;0.09722800000000001;9.935459000000002
0 days 00:00:01.025247462;12.32013888888889;-0.12513888888888888;-0.006254096486313016;52.64788945833333;9.750780191666665;-0.0005;-0.0011792765216177901;0.17276500000000003;0.019402000000000003;9.910825
0 days 00:00:01.035247462;12.323750000000002;-0.12861111111111112;-0.0068213284932111705;52.647890133333334;9.750781675;-0.0005166666666666667;-0.0011792765216177901;0.15848600000000004;0.024525;9.830601
0 days 00:00:01.045247462;12.328333333333333;-0.13;-0.007504915783575617;52.64789070333334;9.750783046666665;-0.00059;-0.0011792765216177901;0.3942312;0.046695600000000004;9.930728400000001
0 days 00:00:01.055247462;12.326904761904762;-0.1330952380952381;-0.0077168486213177855;52.64789137619048;9.750784473809523;-0.0006000000000000001;-0.0011792765216177901;0.20544942857142862;0.0015882857142857129;9.843073714285715
0 days 00:00:01.065247462;12.328888888888889;-0.1313888888888889;-0.007577637835742047;52.64789205833333;9.750786075;-0.0006000000000000001;-0.0011792765216177901;0.33419400000000005;0.050576;9.742529
0 days 00:00:01.075247462;12.337222222222223;-0.13;-0.0075340046044421885;52.64789273333333;9.750787575;-0.0006000000000000001;-0.0011792765216177901;0.360245;0.049486;9.857306000000001
0 days 00:00:01.085247462;12.339999999999998;-0.13;-0.007403104910542613;52.647893358333334;9.750789066666666;-0.0006000000000000001;-0.0011792765216177901;-0.0010900000000000076;0.049268;9.765964
0 days 00:00:01.095247462;12.34;-0.13;-0.007272205216643041;52.64789397999999;9.75079037;-0.00059;-0.0011792765216177901;0.23413200000000003;0.04538760000000001;9.830143200000002
0 days 00:00:01.105247462;12.346547619047618;-0.13321428571428573;-0.006574073515845307;52.64789460714285;9.75079185;-0.0005142857142857143;-0.0011792765216177901;0.37829228571428575;0.07530342857142859;9.85531285714286
0 days 00:00:01.115247462;12.35375;-0.135;-0.005963208277647294;52.64789533333333;9.750793475;-0.0005;-0.0011792765216177901;0.29004900000000006;0.061694000000000006;9.758334000000001
0 days 00:00:01.125247462;12.35875;-0.135;-0.005759586531581288;52.64789595833333;9.750794966666666;-0.0005;-0.0011792765216177901;0.297897;0.043273000000000006;9.791688
0 days 00:00:01.135247462;12.363333333333333;-0.135;-0.005817764173314433;52.647896579999994;9.750796269999999;-0.0005;-0.0011792765216177901;0.17592600000000003;0.046826400000000004;9.868598400000002
0 days 00:00:01.145247462;12.365;-0.135;-0.005783827215636764;52.64789715277777;9.750797624999999;-0.0004916666666666666;-0.0011792765216177901;0.10889100000000002;0.10627500000000001;9.750159
0 days 00:00:01.155247462;12.367916666666668;-0.13208333333333333;-0.005376583723504754;52.64789782222223;9.750799124999999;-0.0004166666666666667;-0.0011301399998837156;0.425427;0.12033600000000001;9.886518000000002
0 days 00:00:01.165247462;12.373333333333333;-0.13;-0.005115476926678619;52.64789850714285;9.750800742857141;-0.0004;-0.001061348869456011;0.28738628571428576;0.034288285714285716;9.970697142857144
0 days 00:00:01.175247462;12.378750000000002;-0.13;-0.005105088062083415;52.647899233333334;9.750802291666666;-0.0004166666666666667;-0.001061348869456011;0.242198;0.06692600000000001;9.672224
0 days 00:00:01.185247462;12.38361111111111;-0.13;-0.005192354524683131;52.647899858333325;9.750803775;-0.000475;-0.001061348869456011;0.35555800000000004;0.065836;9.791252
0 days 00:00:01.195247462;12.385;-0.13;-0.0051196324725167;52.64790048;9.75080515;-0.00042000000000000007;-0.001061348869456011;0.030868800000000005;-0.0060168000000000044;9.809738400000002
0 days 00:00:01.205247462;12.38202380952381;-0.12357142857142857;-0.00569309779817198;52.64790110714286;9.750806642857142;-0.00048571428571428577;-0.001061348869456011;0.2738391428571429;0.049610571428571434;9.834852000000001
0 days 00:00:01.215247462;12.387222222222222;-0.12;-0.005861397404614291;52.64790183333333;9.750808191666666;-0.0005;-0.001061348869456011;0.361117;0.066054;9.798882
0 days 00:00:01.225247462;12.39013888888889;-0.12;-0.0056141424272484275;52.647902458333334;9.750809675;-0.0004833333333333333;-0.001061348869456011;0.208626;0.05373700000000002;9.724871
0 days 00:00:01.235247462;12.393333333333334;-0.12;-0.005468698322915566;52.64790307999999;9.75081105;-0.00042000000000000007;-0.001061348869456011;0.30868799999999996;0.11641200000000003;9.743161200000001
0 days 00:00:01.245247462;12.397916666666667;-0.12;-0.005725649573903621;52.64790365277778;9.750812422222223;-0.0004833333333333333;-0.0010122123477219367;0.272718;-0.012752999999999999;9.870168
0 days 00:00:01.255247462;12.403333333333334;-0.11678571428571428;-0.00590918618175223;52.64790437619047;9.750813973809525;-0.0005;-0.0009434212172942323;0.149766;0.051666000000000004;9.86886
0 days 00:00:01.265247462;12.40875;-0.115;-0.005585053606381855;52.64790505833333;9.750815574999999;-0.0005;-0.0009434212172942323;0.368638;0.05373700000000001;9.844226
0 days 00:00:01.275247462;12.41375;-0.115;-0.005439609502048994;52.647905733333324;9.750817075;-0.0004833333333333333;-0.0009434212172942323;0.32285800000000003;0.08033300000000002;9.957477000000003
0 days 00:00:01.285247462;12.418611111111112;-0.115;-0.00545415391248228;52.64790635833333;9.750818575;-0.00042500000000000003;-0.0009434212172942323;0.072921;0.00763;9.770106
0 days 00:00:01.295247462;12.42;-0.11500000000000002;-0.005701408889848143;52.647906979999995;9.750819946666667;-0.00049;-0.0008844573912133426;0.2927304;0.05114280000000001;9.7909032
0 days 00:00:01.305247462;12.432857142857143;-0.11821428571428572;-0.00552687596464871;52.64790760714285;9.750821373809524;-0.0005;-0.0008254935651324532;0.22348114285714288;0.11080628571428573;9.921180000000001
0 days 00:00:01.315247462;12.440138888888889;-0.12;-0.005555964785515283;52.64790833333333;9.750822975;-0.0005;-0.0008254935651324532;0.17527200000000004;0.07967900000000001;9.835615
0 days 00:00:01.325247462;12.44375;-0.12;-0.005468698322915565;52.647908958333325;9.750824475;-0.0004833333333333333;-0.0007567024347047487;0.39381700000000003;0.057879;9.687593000000001
0 days 00:00:01.335247462;12.448750000000002;-0.1198611111111111;-0.004916010726450695;52.647909633333335;9.750825975;-0.0004083333333333333;-0.0007075659129706742;0.28710600000000003;0.14006500000000002;9.720620000000002
0 days 00:00:01.345247462;12.453333333333333;-0.11666666666666667;-0.004945099547317267;52.64791020333333;9.750827346666664;-0.00041000000000000005;-0.0007075659129706742;0.1566984;0.10032360000000001;9.8173248
0 days 00:00:01.355247462;12.458333333333334;-0.11821428571428572;-0.005767897623257451;52.64791088333333;9.750828773809522;-0.00048571428571428577;-0.0007075659129706743;0.18069085714285715;0.01812514285714286;9.970790571428573
0 days 00:00:01.365247462;12.46375;-0.12;-0.006457718232379018;52.64791163333333;9.750830375;-0.0005;-0.0007075659129706742;0.197944;0.081205;9.861339000000001
0 days 00:00:01.375247462;12.46861111111111;-0.12;-0.006457718232379018;52.64791225833333;9.750831875;-0.0005;-0.0006387747825429696;0.31719;0.083821;9.867552
0 days 00:00:01.385247462;12.47013888888889;-0.12;-0.006384996180212588;52.64791293333332;9.750833375;-0.0005;-0.0005896382608088951;0.196636;0.09483000000000001;9.856216
0 days 00:00:01.395247462;12.473333333333333;-0.12;-0.00645771823237902;52.64791350333333;9.75083475;-0.00051;-0.0005896382608088951;0.11719680000000002;-0.003662399999999998;9.708760800000002
0 days 00:00:01.405247462;12.478333333333333;-0.11357142857142856;-0.006544984694978735;52.64791417619047;9.75083625;-0.0005714285714285715;-0.0005896382608088951;0.3300831428571429;0.0703517142857143;9.747589714285715
0 days 00:00:01.415247462;12.48375;-0.10986111111111112;-0.005963208277647294;52.64791485833333;9.750837875;-0.0005083333333333334;-0.0005208471303811906;0.21244100000000002;0.098209;9.752775
0 days 00:00:01.425247462;12.488750000000001;-0.10652777777777778;-0.0056141424272484275;52.64791554166666;9.750839375;-0.0004833333333333333;-0.00047171060864711613;0.27457100000000007;0.040984;9.828094000000002
0 days 00:00:01.435247462;12.493611111111113;-0.1086111111111111;-0.0054105206811824215;52.647916233333326;9.750840866666666;-0.0004083333333333333;-0.00047171060864711613;0.265088;0.014823999999999999;10.020806000000002
0 days 00:00:01.445247462;12.495;-0.11;-0.005483242733348851;52.64791685833333;9.750842291666666;-0.0004;-0.00047171060864711613;0.093413;0.007848;9.959112
0 days 00:00:01.455247462;12.49527777777778;-0.11;-0.005585053606381855;52.647917533333334;9.750843775;-0.0004;-0.00047171060864711613;0.268358;0.08393;9.84815
0 days 00:00:01.465247462;12.502222222222223;-0.11;-0.005148721293383272;52.64791815833333;9.750845275;-0.0004;-0.00047171060864711613;0.294191;0.090361;9.828639
0 days 00:00:01.475247462;12.505138888888888;-0.11;-0.0044651340030188265;52.647918833333335;9.750846775;-0.00038333333333333334;-0.00047171060864711613;0.15074700000000002;0.039240000000000004;9.72389
0 days 00:00:01.485247462;12.508750000000001;-0.11;-0.0045087672343186854;52.64791945833334;9.750848275;-0.00032500000000000004;-0.00047171060864711613;0.302366;0.030084000000000003;9.785911
0 days 00:00:01.495247462;12.51361111111111;-0.1101388888888889;-0.00463966692821826;52.64792014166667;9.750849775;-0.0003916666666666667;-0.00047171060864711613;0.229554;-0.037278;9.902868000000002
0 days 00:00:01.505247462;12.51513888888889;-0.11361111111111111;-0.0044651340030188265;52.64792083333333;9.750851275;-0.00038333333333333334;-0.00047171060864711613;0.18889700000000004;0.041093;9.759315
0 days 00:00:01.515247462;12.518749999999999;-0.115;-0.0045087672343186854;52.647921458333336;9.750852775;-0.00032500000000000004;-0.00047171060864711613;0.33027000000000006;0.046216;10.027782
0 days 00:00:01.525247462;12.52375;-0.115;-0.004494222823885398;52.64792213333333;9.750854275;-0.00037500000000000006;-0.00047171060864711613;0.103659;-0.009592;10.104954000000001
0 days 00:00:01.535247462;12.52875;-0.115;-0.00404334610045353;52.64792275833333;9.750855775;-0.00030833333333333337;-0.00047171060864711613;0.30530900000000005;0.006431000000000003;9.822099000000001
0 days 00:00:01.545247462;12.53375;-0.1151388888888889;-0.0039124464065539545;52.647923433333325;9.750857266666666;-0.00030000000000000003;-0.00047171060864711613;0.401229;0.09395800000000001;9.686176000000001
